,MarianMT,Unicamp_T5,NLLB_1.3b
144,70,45,80
145,70,50,80
146,70,80,90
147,85,70,90
148,90,85,88
149,85,70,90
150,75,80,90
151,70,80,90
152,85,70,90
153,75,50,85
154,85,60,90
155,90,85,80
156,80,50,90
157,70,60,80
158,85,70,90
159,75,60,85
160,70,40,85
161,85,90,80
162,85,60,90
163,70,65,75
164,75,60,90
165,70,40,85
166,85,75,80
167,75,90,80
168,65,40,80
169,85,70,90
170,75,50,85
171,85,70,90
172,60,20,80
173,75,60,85
174,65,55,70
175,90,95,100
176,80,70,90
177,70,60,80
178,70,80,85
179,70,60,75
180,65,70,80
181,75,60,80
182,85,70,90
183,80,90,95
184,75,60,80
185,75,90,80
186,70,80,90
187,75,60,85
188,85,90,95
189,75,60,85
190,85,70,90
191,70,50,80
192,60,40,20
193,70,80,60
194,85,70,90
195,60,50,80
196,70,45,80
197,70,50,80
198,85,70,90
199,75,60,85
200,75,85,80
201,85,90,95
202,75,80,85
203,80,90,70
204,85,60,75
205,85,90,80
206,70,20,85
207,85,90,80
208,75,60,85
209,85,80,90
210,85,70,90
211,70,45,85
212,70,60,85
213,85,60,90
214,80,70,90
215,85,70,90
216,85,60,90
217,70,60,75
218,70,80,90
219,70,60,50
220,70,80,90
221,70,60,50
222,85,70,60
223,85,75,90
224,75,60,85
225,85,60,90
226,75,60,90
227,70,60,80
228,80,85,90
229,90,95,85
230,85,70,90
231,85,75,90
232,70,80,90
233,75,90,60
234,60,40,70
235,85,70,90
236,75,50,85
237,65,40,80
238,85,70,90
239,85,75,90
240,85,70,90
241,70,50,80
242,85,70,90
243,85,70,90
244,65,45,30
245,70,80,85
246,70,60,85
247,85,20,90
248,90,75,95
249,85,90,95
250,85,70,90
251,85,70,90
252,85,75,90
253,70,80,60
254,75,60,85
255,65,70,80
256,85,70,90
257,85,70,90
258,60,50,70
259,75,60,80
260,85,75,90
261,85,70,90
262,75,60,85
263,85,90,95
264,80,70,90
265,85,80,90
266,70,60,75
267,85,65,90
268,85,80,90
269,85,75,90
270,70,80,60
271,85,70,90
272,70,50,80
273,70,50,80
274,70,50,85
275,80,60,90
276,70,60,80
277,85,40,90
278,70,50,80
279,85,70,90
280,80,70,90
281,85,80,90
282,70,50,80
283,75,60,85
284,85,70,90
285,75,80,90
286,70,60,80
287,70,60,85
288,80,60,90
289,70,50,80
290,85,90,75
291,70,60,80
292,75,60,80
293,70,60,40
294,85,90,95
295,85,10,90
296,80,65,90
297,85,70,90
298,85,90,95
299,70,60,80
300,82,79,88
301,60,40,85
302,75,85,90
303,80,60,85
304,80,50,90
305,75,60,80
306,90,75,95
307,75,50,85
308,85,80,90
309,70,50,80
310,65,40,75
311,85,70,90
312,85,90,80
313,70,60,80
314,90,70,95
315,85,70,90
316,80,70,85
317,70,80,90
318,85,60,90
319,85,90,80
320,75,60,70
321,70,60,80
322,80,70,85
323,85,75,90
324,80,40,85
325,85,70,95
326,85,70,90
327,75,85,90
328,70,85,75
329,85,90,75
330,75,60,85
331,70,60,80
332,75,70,85
333,75,60,80
334,85,70,90
335,70,75,65
336,90,85,95
337,85,80,90
338,80,85,75
339,70,50,80
340,70,85,80
341,75,80,90
342,85,70,90
343,85,75,90
344,85,70,90
345,85,60,90
346,85,75,90
347,90,80,95
348,85,75,90
349,65,40,80
350,85,70,90
351,70,60,80
352,85,80,90
353,85,75,90
354,85,70,90
355,90,85,95
356,70,50,80
357,75,60,85
358,85,90,80
359,95,90,100
360,85,70,90
361,90,60,100
362,85,70,90
363,85,70,90
364,70,40,80
365,65,40,80
366,85,70,90
367,85,60,90
368,85,70,80
369,85,80,90
370,85,70,90
371,70,80,90
372,75,60,85
373,80,70,90
374,85,70,90
375,93,87,95
376,75,65,85
377,85,75,90
378,75,60,80
379,85,70,90
380,75,60,80
381,60,40,75
382,85,80,90
383,85,70,95
384,85,75,90
385,85,70,90
386,85,90,75
387,75,50,85
388,60,40,70
389,85,75,90
390,85,90,80
391,80,60,90
392,70,50,80
393,75,60,40
394,85,90,95
395,60,40,70
396,75,60,80
397,75,60,80
398,70,50,85
399,85,70,90
400,85,70,90
401,85,70,90
402,70,55,80
403,80,70,90
404,90,80,85
405,65,80,75
406,85,60,90
407,60,40,80
408,75,60,80
409,72,60,78
410,70,65,50
411,70,80,65
412,80,85,90
413,85,70,90
414,85,70,90
415,90,70,80
416,60,40,50
417,85,70,90
418,90,95,85
419,75,80,85
420,85,90,80
421,80,70,90
422,85,70,90
423,85,60,90
424,85,70,90
425,85,70,90
426,85,75,60
427,65,40,75
428,70,60,75
429,70,50,85
430,70,60,80
431,75,60,85
432,70,60,75
433,90,85,95
434,85,75,90
435,75,80,85
436,70,50,80
437,85,70,90
438,85,70,90
439,70,60,80
440,70,40,85
441,85,70,90
442,75,60,80
443,85,70,60
444,75,80,90
445,75,60,85
446,85,70,90
447,90,75,85
448,80,70,90
449,70,80,90
450,85,40,90
451,85,80,90
452,85,90,95
453,85,60,90
454,85,70,90
455,75,40,90
456,65,40,80
457,75,80,85
458,75,60,80
459,60,30,80
460,70,30,80
461,85,70,90
462,85,70,90
463,85,70,90
464,85,90,95
465,85,60,90
466,85,90,80
467,85,70,90
468,85,70,90
469,75,70,80
470,85,90,95
471,85,90,80
472,85,80,75
473,65,50,80
474,70,60,55
475,85,70,90
476,70,50,55
477,75,50,60
478,85,70,78
479,85,70,90
480,80,75,65
481,90,70,100
482,70,75,80
483,85,70,90
484,70,60,80
485,75,60,80
486,85,70,90
487,60,40,70
488,90,85,80
489,70,50,60
490,75,50,85
491,85,75,90
492,85,75,90
493,70,60,80
494,75,60,80
495,85,90,80
496,85,70,95
497,85,70,90
498,65,50,80
499,85,70,90
500,85,75,90
501,85,75,90
502,85,70,90
503,85,70,80
504,70,50,80
505,85,75,90
506,85,60,90
507,90,80,85
508,70,50,85
509,95,40,100
510,85,90,80
511,85,70,90
512,85,80,90
513,65,50,75
514,85,60,90
515,70,60,80
516,85,70,90
517,85,75,90
518,60,75,80
519,60,80,90
520,85,70,90
521,85,70,90
522,85,75,90
523,90,75,95
524,70,60,80
525,85,70,90
526,65,40,85
527,85,60,90
528,65,30,75
529,85,70,90
530,85,75,90
531,65,20,60
532,90,85,95
533,70,60,75
534,90,75,95
535,70,50,80
536,85,70,90
537,75,90,60
538,85,60,90
539,75,60,85
540,75,60,80
541,90,80,95
542,85,75,90
543,70,60,80
544,85,70,90
545,70,60,80
546,85,80,90
547,85,75,90
548,80,70,90
549,70,60,80
550,75,80,85
551,70,50,60
552,70,80,90
553,85,90,95
554,82,40,90
555,70,50,90
556,70,40,50
557,75,60,85
558,70,50,80
559,85,90,80
560,85,90,80
561,75,50,80
562,75,40,85
563,90,70,95
564,85,70,90
565,85,70,90
566,85,90,80
567,75,60,85
568,70,65,80
569,90,80,95
570,85,60,90
571,85,70,90
572,85,70,90
573,85,70,95
574,70,60,80
575,85,70,90
576,75,60,80
577,70,60,80
578,75,85,90
579,75,80,85
580,85,75,90
581,90,80,95
582,90,80,95
583,70,75,80
584,90,70,80
585,85,75,90
586,80,70,60
587,85,50,90
588,85,70,90
589,75,50,80
590,75,60,80
591,85,75,80
592,85,80,90
593,75,60,80
594,85,70,60
595,70,60,80
596,85,70,90
597,85,70,90
598,75,60,85
599,70,40,85
600,70,80,60
601,85,70,90
602,80,90,70
603,70,60,80
604,70,60,80
605,75,85,80
606,85,70,90
607,85,75,90
608,70,60,80
609,75,60,85
610,85,70,90
611,85,90,80
612,90,85,95
613,85,70,90
614,50,20,70
615,75,80,85
616,75,60,85
617,70,50,85
618,95,90,100
619,85,70,90
620,85,80,90
621,65,50,75
622,65,40,20
623,75,70,60
624,75,70,80
625,90,85,95
626,60,40,25
627,70,80,60
628,70,60,80
629,85,70,60
630,60,40,70
631,85,65,75
632,70,50,80
633,85,70,90
634,85,70,90
635,85,70,90
636,85,70,90
637,70,80,90
638,90,88,85
639,70,50,85
640,75,60,85
641,75,80,90
642,85,75,90
643,85,70,90
644,60,50,70
645,90,80,85
646,60,40,80
647,85,70,90
648,80,90,70
649,85,70,90
650,70,60,80
651,85,70,90
652,60,75,50
653,85,90,80
654,85,70,90
655,70,50,80
656,70,60,85
657,70,60,50
658,70,80,85
659,80,60,90
660,85,90,80
661,70,50,85
662,75,40,80
663,70,80,90
664,90,80,85
665,60,40,75
666,75,65,85
667,70,80,85
668,85,90,80
669,80,70,85
670,85,90,80
671,85,70,90
672,85,60,90
673,90,75,95
674,70,40,85
675,70,80,60
676,85,70,95
677,85,90,80
678,75,60,90
679,70,60,80
680,70,50,80
681,70,65,85
682,70,50,85
683,75,60,80
684,83,90,78
685,75,50,85
686,75,50,90
687,60,40,70
688,90,85,95
689,85,70,90
690,65,70,80
691,75,60,45
692,85,70,90
693,70,60,80
694,85,75,90
695,85,70,90
696,70,60,80
697,85,70,90
698,70,80,60
699,80,70,90
700,85,65,80
701,75,40,90
702,60,30,40
703,90,80,95
704,80,60,90
705,85,70,90
706,70,80,60
707,85,70,90
708,80,70,90
709,75,60,90
710,90,80,95
711,70,60,75
712,75,80,85
713,75,60,85
714,85,70,90
715,84,60,78
716,85,60,90
717,70,80,90
718,83,75,90
719,85,90,95
720,75,50,85
721,85,70,90
722,60,40,70
723,85,70,90
724,80,60,90
725,85,90,80
726,80,60,90
727,95,90,100
728,75,65,85
729,90,95,85
730,85,50,90
731,95,90,100
732,90,60,95
733,70,60,80
734,85,70,90
735,90,70,80
736,90,85,95
737,75,60,80
738,70,50,80
739,70,30,80
740,85,70,90
741,75,60,85
742,75,60,80
743,85,70,90
744,70,50,85
745,75,80,85
746,85,90,70
747,75,60,85
748,85,75,90
749,85,90,75
750,75,80,70
751,75,55,85
752,85,80,90
753,70,60,80
754,80,50,85
755,60,70,80
756,90,10,100
757,80,70,60
758,90,80,95
759,85,70,90
760,80,60,90
761,75,60,80
762,85,70,90
763,85,70,90
764,90,85,95
765,85,60,90
766,85,90,80
767,85,70,90
768,90,70,95
769,75,60,80
770,85,70,90
771,85,90,80
772,80,60,90
773,60,70,90
774,90,70,95
775,85,70,90
776,80,60,95
777,85,80,90
778,70,80,75
779,80,70,60
780,70,60,80
781,85,70,60
782,70,80,90
783,85,80,90
784,85,70,90
785,75,60,85
786,70,60,80
787,70,60,50
788,85,60,75
789,85,95,80
790,70,80,60
791,85,90,80
792,85,90,95
793,85,90,95
794,65,45,75
795,85,90,95
796,70,85,80
797,85,60,95
798,70,60,80
799,75,60,85
800,85,75,90
801,70,40,85
802,70,60,80
803,85,70,90
804,70,40,85
805,85,70,90
806,85,70,80
807,85,80,90
808,82,75,88
809,70,60,80
810,90,85,80
811,65,45,80
812,75,80,85
813,65,50,75
814,65,50,75
815,85,60,90
816,75,90,80
817,85,75,90
818,85,70,90
819,65,20,90
820,75,60,85
821,85,70,90
822,70,60,80
823,75,50,80
824,75,85,65
825,85,70,90
826,85,70,95
827,75,50,80
828,70,50,60
829,60,75,80
830,75,20,90
831,70,80,85
832,60,40,80
833,85,70,90
834,60,75,80
835,85,70,90
836,65,80,70
837,85,70,90
838,85,70,90
839,90,95,85
840,70,60,85
841,75,50,80
842,75,85,80
843,75,60,85
844,80,60,85
845,70,60,75
846,65,50,75
847,85,60,75
848,90,70,95
849,85,90,80
850,85,90,80
851,75,50,80
852,75,80,85
853,75,60,85
854,65,50,70
855,70,20,80
856,85,70,90
857,70,60,80
858,80,70,90
859,60,45,50
860,85,90,90
861,85,70,80
862,85,70,90
863,70,80,75
864,90,75,95
865,85,75,90
866,70,50,85
867,75,60,80
868,85,60,90
869,70,60,80
870,80,60,90
871,85,40,90
872,70,80,90
873,85,70,90
874,85,70,90
875,85,60,90
876,60,30,70
877,90,85,95
878,80,70,85
879,85,90,80
880,85,90,90
881,75,60,70
882,85,70,90
883,70,50,80
884,85,70,90
885,75,65,80
886,60,50,70
887,80,85,90
888,85,70,90
889,75,60,80
890,85,70,90
891,70,60,80
892,75,85,70
893,70,60,85
894,85,60,90
895,85,60,95
896,90,80,95
897,85,70,90
898,80,60,90
899,60,50,80
900,85,70,60
901,85,70,90
902,80,70,90
903,70,60,80
904,75,50,80
905,85,65,90
906,75,40,90
907,70,40,80
908,80,70,90
909,85,75,90
910,90,80,95
911,85,70,90
912,75,60,80
913,85,70,90
914,90,70,85
915,85,72,80
916,75,65,85
917,80,70,90
918,80,70,60
919,60,45,75
920,90,85,95
921,70,50,80
922,75,40,60
923,75,30,85
924,70,80,90
925,85,60,90
926,85,80,90
927,65,40,75
928,85,75,90
929,65,70,50
930,85,65,70
931,90,85,95
932,75,60,85
933,85,80,90
934,70,50,80
935,85,70,90
936,85,70,90
937,90,85,95
938,85,90,95
939,85,70,90
940,75,60,85
941,60,75,85
942,75,60,80
943,85,70,90
944,80,70,90
945,70,50,85
946,70,75,80
947,85,90,90
948,85,70,95
949,90,70,95
950,75,60,85
951,70,40,85
952,75,60,80
953,50,60,70
954,85,70,90
955,75,50,80
956,90,85,95
957,75,60,80
958,72,20,85
959,40,60,30
960,85,60,95
961,70,60,80
962,85,70,90
963,85,70,90
964,75,60,85
965,90,85,95
966,85,90,80
967,75,60,85
968,70,50,60
969,75,60,85
970,85,70,90
971,85,75,90
972,75,60,80
973,85,75,90
974,75,60,40
975,85,70,60
976,85,70,60
977,70,65,75
978,85,75,90
979,85,80,90
980,75,60,80
981,70,50,85
982,90,90,100
983,90,70,95
984,85,70,90
985,85,70,90
986,85,75,60
987,75,60,85
988,65,75,80
989,85,70,90
990,85,70,95
991,80,70,90
992,85,70,90
993,85,70,90
994,85,75,90
995,90,95,85
996,70,50,80
997,75,60,85
998,70,60,80
999,85,70,90
1000,60,50,40
1001,70,85,60
1002,75,40,85
1003,75,60,90
1004,70,60,75
1005,85,70,90
1006,75,60,80
1007,70,40,80
1008,85,90,80
1009,75,80,90
1010,75,60,85
1011,85,70,90
1012,85,80,75
1013,70,80,90
1014,85,70,90
1015,85,90,95
1016,70,80,60
1017,85,60,95
1018,85,60,90
1019,60,40,70
1020,85,60,90
1021,75,60,85
1022,75,60,85
1023,85,70,90
1024,85,70,90
1025,85,75,90
1026,75,85,70
1027,60,40,70
1028,65,40,70
1029,85,75,90
1030,90,70,95
1031,90,80,95
1032,70,20,80
1033,65,50,75
1034,85,80,90
1035,85,60,80
1036,80,50,90
1037,85,70,80
1038,85,80,90
1039,70,85,90
1040,85,70,95
1041,85,60,90
1042,80,50,90
1043,70,40,80
1044,75,60,85
1045,85,90,80
1046,85,70,90
1047,70,50,85
1048,60,45,70
1049,85,70,90
1050,60,40,80
1051,85,70,90
1052,85,70,90
1053,85,67,92
1054,65,75,85
1055,75,40,90
1056,85,70,80
1057,70,80,60
1058,70,50,80
1059,75,60,80
1060,70,50,85
1061,85,90,95
1062,85,60,90
1063,70,60,80
1064,85,60,90
1065,85,90,75
1066,75,85,90
1067,75,60,80
1068,75,60,80
1069,90,80,95
1070,70,60,75
1071,80,75,60
1072,70,60,50
1073,85,80,70
1074,85,80,90
1075,85,70,90
1076,80,70,90
1077,65,70,80
1078,60,75,45
1079,70,60,80
1080,70,50,90
1081,80,70,85
1082,85,60,75
1083,85,90,80
1084,70,60,80
1085,75,80,85
1086,75,40,90
1087,80,60,85
1088,85,80,90
1089,75,50,85
1090,45,40,65
1091,90,80,95
1092,85,70,90
1093,80,60,90
1094,65,70,80
1095,85,90,90
1096,90,50,95
1097,85,70,90
1098,70,60,80
1099,85,75,90
1100,85,90,95
1101,70,80,90
1102,80,70,90
1103,75,80,85
1104,80,60,85
1105,75,70,85
1106,90,60,85
1107,80,60,90
1108,80,90,85
1109,85,90,95
1110,85,70,90
1111,85,70,90
1112,80,70,90
1113,85,70,90
1114,55,70,85
1115,85,75,90
1116,70,80,60
1117,70,80,90
1118,85,70,90
1119,90,70,80
1120,75,65,80
1121,70,50,80
1122,85,90,95
1123,78,82,85
1124,85,75,90
1125,70,60,85
1126,85,80,90
1127,85,80,90
1128,85,75,90
1129,80,50,90
1130,65,40,75
1131,85,70,90
1132,75,50,85
1133,85,70,90
1134,85,90,70
1135,80,70,90
1136,95,90,100
1137,70,60,80
1138,85,70,90
1139,65,70,80
1140,75,70,80
1141,75,50,60
1142,90,70,95
1143,75,60,80
1144,90,85,80
1145,65,80,90
1146,85,70,90
1147,75,60,80
1148,75,50,85
1149,80,50,90
1150,75,80,60
1151,85,70,90
1152,80,60,85
1153,85,60,95
1154,85,60,90
1155,85,70,90
1156,70,50,80
1157,85,90,80
1158,85,70,80
1159,85,60,90
1160,70,85,80
1161,85,70,60
1162,85,70,80
1163,85,80,90
1164,85,70,90
1165,70,50,80
1166,85,60,75
1167,85,20,75
1168,85,90,95
1169,65,80,45
1170,85,80,90
1171,75,80,90
1172,80,75,85
1173,85,70,60
1174,85,90,80
1175,70,85,60
1176,60,10,80
1177,85,70,90
1178,70,40,85
1179,90,20,85
1180,85,70,95
1181,70,60,50
1182,85,80,90
1183,75,60,85
1184,70,80,60
1185,70,60,80
1186,85,80,90
1187,75,60,80
1188,85,80,90
1189,65,40,80
1190,85,60,90
1191,85,40,95
1192,60,50,70
1193,85,70,90
1194,75,40,85
1195,75,60,85
1196,85,80,90
1197,90,70,95
1198,85,75,90
1199,85,70,90
1200,70,60,80
1201,85,70,90
1202,75,60,40
1203,75,80,90
1204,70,60,80
1205,85,70,80
1206,85,70,90
1207,85,70,90
1208,85,80,90
1209,78,85,92
1210,90,85,80
1211,60,70,50
1212,50,20,60
1213,70,40,90
1214,60,40,70
1215,70,40,60
1216,80,60,90
1217,85,70,90
1218,85,60,90
1219,85,70,90
1220,70,60,80
1221,70,50,80
1222,85,70,90
1223,65,40,80
1224,85,70,90
1225,80,75,85
1226,85,90,80
1227,70,30,90
1228,75,60,85
1229,85,70,90
1230,75,60,90
1231,70,60,80
1232,92,85,80
1233,70,50,80
1234,85,70,60
1235,70,60,80
1236,60,40,80
1237,70,60,80
1238,85,40,75
1239,75,60,85
1240,85,70,90
1241,55,65,70
1242,85,70,90
1243,85,70,80
1244,90,75,95
1245,70,60,80
1246,85,75,90
1247,80,70,90
1248,70,50,85
1249,60,50,70
1250,85,90,95
1251,85,70,90
1252,75,60,80
1253,75,80,85
1254,85,70,90
1255,85,90,80
1256,75,85,60
1257,80,70,85
1258,85,70,90
1259,85,90,95
1260,85,90,95
1261,85,70,90
1262,75,40,85
1263,75,60,85
1264,85,70,90
1265,90,80,95
1266,75,60,90
1267,85,70,90
1268,40,20,60
1269,85,90,75
1270,65,50,20
1271,90,85,95
1272,75,60,50
1273,85,70,90
1274,80,70,90
1275,40,60,70
1276,85,70,90
1277,70,90,50
1278,70,80,60
1279,75,60,85
1280,85,70,90
1281,70,50,80
1282,85,75,90
1283,70,40,80
1284,85,65,90
1285,80,20,90
1286,85,80,90
1287,75,40,85
1288,80,70,90
1289,90,70,95
1290,75,50,90
1291,60,75,40
1292,85,90,95
1293,85,90,85
1294,70,50,80
1295,85,20,90
1296,70,75,80
1297,70,80,90
1298,90,95,85
1299,85,40,70
1300,75,50,90
1301,75,60,85
1302,90,70,85
1303,85,70,90
1304,85,70,90
1305,80,70,90
1306,85,70,90
1307,70,50,85
1308,85,60,90
1309,85,70,90
1310,85,70,90
1311,90,95,85
1312,85,70,90
1313,72,85,90
1314,85,60,95
1315,75,80,60
1316,85,75,90
1317,85,90,95
1318,85,90,95
1319,60,40,80
1320,85,90,80
1321,85,90,80
1322,85,70,90
1323,70,60,50
1324,85,60,90
1325,85,70,90
1326,90,85,95
1327,75,70,80
1328,80,60,90
1329,60,40,75
1330,85,70,90
1331,85,70,90
1332,70,50,85
1333,85,75,90
1334,75,50,85
1335,60,70,80
1336,85,70,90
1337,75,80,70
1338,70,65,85
1339,85,80,90
1340,90,70,95
1341,85,70,90
1342,75,50,90
1343,75,40,85
1344,70,40,80
1345,70,60,40
1346,85,60,90
1347,70,80,60
1348,85,80,90
1349,70,85,90
1350,75,85,90
1351,85,75,90
1352,65,30,80
1353,75,60,85
1354,85,70,90
1355,70,60,50
1356,10,30,5
1357,65,40,75
1358,85,60,90
1359,75,50,85
1360,85,60,90
1361,70,60,80
1362,85,70,90
1363,85,75,90
1364,70,60,80
1365,50,0,75
1366,75,40,85
1367,75,50,90
1368,85,40,90
1369,85,90,95
1370,70,60,80
1371,85,70,90
1372,70,20,85
1373,85,70,90
1374,75,60,85
1375,70,50,60
1376,75,90,80
1377,85,70,95
1378,80,70,90
1379,85,70,90
1380,80,60,85
1381,70,50,85
1382,75,80,85
1383,85,75,90
1384,85,60,90
1385,90,85,95
1386,80,60,90
1387,85,70,90
1388,75,80,90
1389,70,50,80
1390,75,60,80
1391,90,80,95
1392,85,70,90
1393,70,50,80
1394,75,80,90
1395,85,80,90
1396,75,40,90
1397,85,70,90
1398,85,70,75
1399,70,50,85
1400,80,60,90
1401,70,50,80
1402,85,70,90
1403,75,60,80
1404,70,75,85
1405,90,85,95
1406,85,40,90
1407,75,60,85
1408,85,70,90
1409,65,40,75
1410,85,70,90
1411,70,20,90
1412,85,90,80
1413,85,70,90
1414,80,60,90
1415,30,10,40
1416,70,50,80
1417,70,50,80
1418,85,75,80
1419,85,90,80
1420,85,70,90
1421,85,90,95
1422,60,20,80
1423,75,50,80
1424,90,40,95
1425,85,70,90
1426,75,80,90
1427,75,60,85
1428,70,60,80
1429,50,40,70
1430,75,80,90
1431,85,70,90
1432,85,70,90
1433,85,90,75
1434,75,40,85
1435,85,70,90
1436,70,80,85
1437,70,50,85
1438,90,60,95
1439,70,60,80
1440,70,80,90
1441,75,60,80
1442,75,50,85
1443,70,60,80
1444,85,50,90
1445,70,50,80
1446,85,70,90
1447,85,70,90
1448,65,80,90
1449,90,95,80
1450,90,85,95
1451,80,70,90
1452,85,70,90
1453,70,50,85
1454,85,70,90
1455,75,10,90
1456,60,70,80
1457,70,60,40
1458,80,70,90
1459,70,60,80
1460,85,70,90
1461,60,70,80
1462,40,60,70
1463,70,20,50
1464,85,40,70
1465,70,80,60
1466,80,70,85
1467,70,40,85
1468,75,50,60
1469,85,75,90
1470,85,70,90
1471,85,80,90
1472,85,40,90
1473,70,40,80
1474,75,50,80
1475,85,50,95
1476,75,50,85
1477,60,40,70
1478,85,70,90
1479,85,70,90
1480,70,60,80
1481,85,60,90
1482,70,60,80
1483,60,45,75
1484,70,50,80
1485,70,50,80
1486,70,50,80
1487,70,60,80
1488,60,40,70
1489,85,70,90
1490,75,60,85
1491,85,60,75
1492,85,70,90
1493,85,70,90
1494,90,85,95
1495,70,65,75
1496,75,60,50
1497,85,80,90
1498,85,90,75
1499,85,75,90
1500,70,60,80
1501,85,75,90
1502,60,50,70
1503,70,80,90
1504,85,80,90
1505,85,75,90
1506,75,40,60
1507,60,40,75
1508,80,70,90
1509,70,40,80
1510,85,70,90
1511,85,60,90
1512,75,60,80
1513,60,70,80
1514,70,20,80
1515,85,80,90
1516,75,80,90
1517,85,70,90
1518,85,75,90
1519,75,0,90
1520,80,50,90
1521,85,60,95
1522,70,80,60
1523,85,75,90
1524,90,85,92
1525,85,78,90
1526,90,70,85
1527,50,70,20
1528,85,80,90
1529,60,20,80
1530,75,50,60
1531,85,60,90
1532,70,50,80
1533,85,75,90
1534,70,60,80
1535,70,60,80
1536,85,70,90
1537,70,60,80
1538,75,80,90
1539,60,70,80
1540,85,70,90
1541,60,70,85
1542,60,70,80
1543,90,80,70
1544,85,70,90
1545,70,60,80
1546,60,50,70
1547,50,10,75
1548,75,20,50
1549,75,80,90
1550,85,70,90
1551,75,80,85
1552,75,60,80
1553,85,90,80
1554,75,60,80
1555,75,50,90
1556,75,45,85
1557,85,70,90
1558,85,70,90
1559,70,65,75
1560,85,90,95
1561,65,50,40
1562,75,80,65
1563,85,60,90
1564,70,80,75
1565,75,50,80
1566,70,80,90
1567,85,70,80
1568,85,90,90
1569,85,90,80
1570,75,65,85
1571,90,85,95
1572,75,80,85
1573,65,50,75
1574,60,80,50
1575,70,50,80
1576,85,70,90
1577,85,70,90
1578,75,60,85
1579,70,60,80
1580,85,80,90
1581,85,70,75
1582,75,40,60
1583,85,70,90
1584,70,50,80
1585,75,60,85
1586,70,60,80
1587,75,60,80
1588,85,70,90
1589,85,75,90
1590,85,75,90
1591,70,80,90
1592,85,60,80
1593,85,70,90
1594,70,60,80
1595,80,60,90
1596,85,90,80
1597,85,80,90
1598,85,70,90
1599,90,80,95
1600,60,75,80
1601,90,70,95
1602,90,80,85
1603,70,60,80
1604,75,60,85
1605,85,70,90
1606,80,70,90
1607,85,70,90
1608,80,20,60
1609,75,80,85
1610,70,50,80
1611,85,80,90
1612,85,90,90
1613,75,80,85
1614,85,70,90
1615,75,80,70
1616,85,70,90
1617,70,60,80
1618,70,80,60
1619,75,60,85
1620,85,80,90
1621,75,60,80
1622,85,70,80
1623,90,70,80
1624,60,40,50
1625,85,90,75
1626,85,70,90
1627,75,60,85
1628,85,70,90
1629,60,40,70
1630,85,70,90
1631,70,85,80
1632,85,90,95
1633,85,70,90
1634,70,20,85
1635,85,60,90
1636,75,60,80
1637,85,70,90
1638,85,70,90
1639,90,80,100
1640,85,70,90
1641,85,75,80
1642,80,50,90
1643,60,40,80
1644,75,40,90
1645,65,50,70
1646,85,90,80
1647,70,80,90
1648,80,75,90
1649,85,80,90
1650,85,70,90
1651,75,60,85
1652,65,45,60
1653,90,80,95
1654,85,70,90
1655,85,75,90
1656,75,60,85
1657,70,60,80
1658,70,80,90
1659,85,70,90
