,MarianMT,Unicamp_T5,NLLB_1.3b
205,80,70,85
206,85,70,90
207,75,80,90
208,85,70,90
209,70,60,80
210,85,90,80
211,85,60,90
212,85,80,90
213,70,50,80
214,80,85,90
215,70,50,80
216,85,70,90
217,80,60,90
218,85,80,90
219,60,40,80
220,85,90,95
221,85,70,90
222,65,70,75
223,70,85,90
224,75,60,50
225,85,75,90
226,80,85,50
227,85,70,80
228,85,70,90
229,70,50,80
230,65,40,75
231,85,70,90
232,85,70,90
233,70,80,85
234,70,20,90
235,70,40,85
236,85,70,90
237,70,75,80
238,85,70,90
239,85,60,90
240,80,60,70
241,85,70,90
242,75,50,85
243,85,70,90
244,85,75,90
245,75,50,80
246,70,50,90
247,75,65,80
248,85,75,90
249,85,70,80
250,75,20,90
251,70,40,85
252,75,80,85
253,85,75,90
254,85,70,90
255,75,85,90
256,85,80,90
257,85,75,90
258,70,60,80
259,85,70,90
260,65,40,85
261,85,50,90
262,70,50,80
263,65,75,45
264,70,60,85
265,75,50,85
266,90,80,85
267,60,75,85
268,90,70,95
269,85,75,90
270,75,50,90
271,75,60,50
272,70,50,60
273,85,75,90
274,85,90,95
275,75,60,85
276,70,50,60
277,75,60,90
278,75,60,85
279,85,70,90
280,85,90,95
281,70,50,85
282,85,70,90
283,85,70,90
284,85,60,75
285,80,60,90
286,85,80,90
287,70,80,60
288,70,60,90
289,75,50,90
290,85,70,90
291,85,70,90
292,85,90,95
293,80,70,85
294,85,90,75
295,85,80,90
296,85,90,80
297,75,50,90
298,70,50,80
299,65,45,35
300,85,70,90
301,85,90,75
302,70,80,90
303,85,60,90
304,75,60,85
305,90,85,95
306,75,60,85
307,60,30,80
308,85,70,90
309,85,90,95
310,85,70,80
311,85,60,90
312,85,70,90
313,85,70,90
314,85,70,90
315,85,75,90
316,75,60,85
317,85,70,90
318,80,70,85
319,75,40,85
320,85,70,90
321,70,65,85
322,85,80,90
323,70,60,80
324,85,90,80
325,85,80,90
326,70,50,60
327,85,76,90
328,85,40,90
329,90,80,95
330,90,85,95
331,85,70,90
332,75,60,80
333,85,75,90
334,50,20,90
335,85,60,90
336,75,60,80
337,80,50,90
338,90,95,85
339,85,70,90
340,70,85,60
341,85,70,90
342,85,70,90
343,85,70,90
344,65,45,60
345,85,70,90
346,75,60,85
347,75,60,80
348,60,70,50
349,80,75,90
350,85,75,90
351,75,60,85
352,75,60,80
353,85,70,80
354,75,50,85
355,84,75,90
356,80,90,85
357,85,50,75
358,85,70,90
359,85,70,90
360,70,40,60
361,60,40,70
362,80,85,70
363,60,40,70
364,90,85,95
365,90,85,95
366,85,75,90
367,85,70,90
368,65,50,80
369,70,60,80
370,85,70,90
371,65,75,80
372,75,40,80
373,85,70,90
374,80,60,90
375,85,80,90
376,75,50,90
377,85,75,90
378,85,70,90
379,65,50,75
380,85,50,90
381,90,80,100
382,75,60,85
383,70,40,85
384,70,40,85
385,80,50,90
386,70,40,85
387,85,70,90
388,65,20,80
389,70,60,80
390,85,75,90
391,85,70,90
392,70,40,80
393,75,85,80
394,80,85,75
395,70,20,85
396,40,20,60
397,70,65,80
398,70,60,80
399,85,70,95
400,75,60,85
401,90,85,95
402,60,80,70
403,85,75,90
404,70,30,85
405,75,60,65
406,90,70,80
407,60,50,70
408,85,80,90
409,85,80,90
410,75,85,90
411,85,80,90
412,85,75,80
413,40,60,20
414,85,80,90
415,80,85,90
416,90,85,90
417,85,70,90
418,75,60,85
419,85,70,90
420,75,60,85
421,70,80,90
422,70,85,90
423,70,80,90
424,85,70,90
425,85,75,90
426,80,70,90
427,75,60,85
428,85,60,90
429,70,80,90
430,85,70,90
431,90,80,85
432,70,60,85
433,85,90,80
434,85,90,95
435,90,70,85
436,85,70,90
437,70,80,85
438,85,70,90
439,85,75,90
440,65,45,80
441,70,40,85
442,85,75,90
443,70,85,20
444,65,50,80
445,85,80,90
446,85,70,90
447,85,70,90
448,75,20,85
449,85,70,75
450,85,70,80
451,70,60,80
452,70,40,80
453,70,50,80
454,60,40,80
455,70,60,85
456,85,70,90
457,70,85,75
458,70,50,80
459,75,40,85
460,85,70,90
461,60,40,75
462,85,70,90
463,85,70,90
464,85,90,80
465,85,75,90
466,80,70,90
467,80,75,85
468,75,60,85
469,85,90,95
470,85,70,80
471,85,70,90
472,80,60,90
473,70,50,60
474,85,70,90
475,75,65,80
476,90,95,85
477,70,60,80
478,85,70,90
479,60,40,80
480,70,60,80
481,85,75,90
482,75,55,85
483,85,75,90
484,75,60,40
485,65,70,80
486,70,50,80
487,65,60,75
488,70,80,85
489,70,60,85
490,75,40,65
491,85,70,90
492,85,70,90
493,85,70,90
494,75,60,85
495,60,70,80
496,85,70,90
497,85,75,90
498,60,50,70
499,60,40,70
500,85,75,90
501,70,80,90
502,90,85,87
503,70,60,80
504,85,75,90
505,85,70,92
506,72,55,80
507,65,40,70
508,85,70,90
509,75,50,90
510,90,85,95
511,80,60,90
512,60,40,80
513,85,60,90
514,85,90,90
515,60,50,70
516,55,40,70
517,75,40,85
518,70,85,90
519,85,80,90
520,90,85,95
521,70,45,80
522,75,60,80
523,85,90,80
524,80,60,85
525,70,50,80
526,70,60,80
527,85,80,90
528,80,70,90
529,65,80,95
530,75,60,85
531,85,70,90
532,80,70,90
533,90,70,95
534,85,75,90
535,70,60,80
536,70,85,90
537,85,70,90
538,85,70,90
539,80,60,90
540,85,70,90
541,65,50,75
542,80,60,90
543,70,85,90
544,75,50,80
545,85,60,75
546,70,80,75
547,75,60,85
548,70,60,80
549,70,60,80
550,50,35,70
551,75,60,80
552,75,20,60
553,90,85,90
554,85,50,90
555,85,75,90
556,85,70,90
557,60,70,40
558,70,50,90
559,70,50,80
560,70,50,80
561,75,40,90
562,85,75,90
563,90,60,85
564,80,90,70
565,90,70,85
566,70,20,60
567,80,65,90
568,90,70,95
569,85,75,90
570,80,60,90
571,75,60,85
572,75,40,90
573,70,60,90
574,75,50,85
575,85,70,90
576,90,85,70
577,85,75,95
578,75,60,85
579,85,70,90
580,85,70,90
581,85,70,90
582,85,70,90
583,80,70,90
584,70,30,80
585,85,70,90
586,80,20,60
587,65,50,75
588,75,60,80
589,60,40,80
590,85,90,80
591,50,30,60
592,85,70,90
593,85,70,90
594,70,60,80
595,90,95,85
596,75,60,85
597,75,80,90
598,85,70,90
599,85,70,75
600,80,70,90
601,75,60,80
602,75,80,90
603,70,60,80
604,90,80,100
605,85,70,90
606,70,60,80
607,75,50,80
608,75,80,85
609,70,60,80
610,90,80,95
611,75,60,80
612,85,70,90
613,70,60,75
614,70,30,50
615,70,40,80
616,70,50,80
617,70,30,80
618,70,20,60
619,85,70,90
620,70,80,60
621,70,50,80
622,85,70,80
623,85,70,90
624,65,70,90
625,75,60,85
626,85,70,90
627,85,70,90
628,60,75,85
629,80,70,90
630,70,60,50
631,85,50,90
632,75,40,90
633,75,40,80
634,70,60,80
635,70,60,80
636,75,60,80
637,75,80,90
638,75,50,80
639,70,40,60
640,75,60,85
641,85,90,80
642,85,80,90
643,80,70,90
644,85,70,90
645,75,60,80
646,85,60,90
647,75,80,85
648,85,70,90
649,75,50,80
650,70,60,80
651,70,60,80
652,85,70,90
653,75,60,80
654,75,60,85
655,80,75,85
656,70,40,60
657,75,80,85
658,90,75,85
659,80,50,90
660,75,60,80
661,70,60,80
662,75,40,85
663,75,60,85
664,85,70,90
665,85,70,80
666,85,70,90
667,85,75,90
668,75,85,90
669,85,80,90
670,75,30,85
671,85,70,90
672,85,70,90
673,75,60,50
674,70,60,80
675,50,60,70
676,90,70,85
677,75,80,65
678,85,90,95
679,75,60,80
680,80,90,85
681,75,60,80
682,85,70,90
683,70,50,85
684,85,75,90
685,70,60,80
686,75,80,90
687,85,70,90
688,70,50,85
689,71,60,85
690,80,90,85
691,85,70,90
692,85,70,90
693,85,80,90
694,70,80,60
695,70,85,80
696,75,60,85
697,85,70,90
698,70,60,80
699,70,50,80
700,85,70,90
701,85,70,90
702,80,90,85
703,65,70,80
704,75,60,85
705,75,50,80
706,70,50,80
707,75,80,90
708,85,70,90
709,85,70,90
710,75,60,85
711,85,80,90
712,85,70,90
713,85,75,90
714,85,90,80
715,85,75,90
716,85,75,90
717,85,70,90
718,85,80,90
719,85,70,90
720,85,75,90
721,70,50,90
722,65,70,80
723,80,65,90
724,80,70,90
725,85,80,90
726,85,75,90
727,85,70,90
728,85,70,80
729,85,70,90
730,70,60,80
731,85,75,90
732,75,50,90
733,70,60,80
734,90,80,95
735,85,60,90
736,75,50,85
737,85,70,90
738,65,80,70
739,85,70,90
740,80,70,90
741,70,60,40
742,75,60,50
743,75,60,80
744,85,70,90
745,70,50,80
746,75,50,90
747,70,60,80
748,75,80,85
749,85,75,90
750,70,60,75
751,85,70,90
752,60,45,80
753,85,70,95
754,90,85,95
755,85,90,80
756,60,70,80
757,95,85,90
758,70,50,85
759,75,60,85
760,70,80,60
761,70,50,80
762,85,70,90
763,70,60,80
764,85,75,90
765,70,80,60
766,75,60,85
767,85,60,75
768,95,80,90
769,70,40,90
770,70,50,80
771,85,70,90
772,85,75,80
773,90,85,95
774,85,70,90
775,90,85,95
776,85,70,90
777,85,40,90
778,90,85,95
779,85,70,90
780,70,80,90
781,85,70,90
782,75,40,90
783,75,50,60
784,70,50,80
785,90,70,95
786,90,85,95
787,75,60,80
788,85,90,95
789,75,60,85
790,65,20,80
791,85,90,80
792,85,70,90
793,85,70,95
794,85,70,90
795,70,80,60
796,75,50,90
797,70,45,80
798,65,50,70
799,85,70,90
800,85,75,90
801,85,80,90
802,70,80,90
803,80,60,90
804,85,70,90
805,70,80,90
806,70,60,80
807,80,85,90
808,70,50,80
809,75,80,60
810,70,60,85
811,85,75,90
812,85,90,80
813,85,50,90
814,80,70,85
815,70,60,50
816,85,70,90
817,85,60,90
818,70,60,80
819,75,65,80
820,90,85,95
821,80,60,90
822,85,75,95
823,75,60,80
824,75,60,80
825,75,50,85
826,80,75,85
827,70,45,60
828,85,70,95
829,85,70,90
830,90,60,85
831,75,65,80
832,85,75,90
833,75,60,50
834,90,85,95
835,70,60,80
836,70,50,85
837,85,70,92
838,85,75,90
839,90,95,85
840,70,60,80
841,85,40,95
842,85,90,80
843,85,90,95
844,85,90,70
845,70,50,80
846,70,80,75
847,85,70,90
848,75,40,85
849,75,50,100
850,70,60,80
851,20,30,80
852,70,60,40
853,60,40,80
854,85,75,90
855,70,50,80
856,85,75,90
857,85,70,90
858,85,40,90
859,70,60,80
860,90,75,95
861,85,60,90
862,70,60,80
863,85,70,90
864,85,70,65
865,90,70,95
866,75,80,90
867,88,78,82
868,70,50,80
869,85,60,90
870,85,70,90
871,95,90,100
872,90,85,95
873,90,80,85
874,85,70,90
875,85,70,90
876,85,80,90
877,75,60,85
878,80,60,90
879,90,85,90
880,85,70,90
881,90,75,85
882,70,60,85
883,70,60,80
884,85,70,90
885,70,60,75
886,75,60,90
887,75,50,90
888,75,60,85
889,75,50,85
890,75,40,85
891,75,60,85
892,85,90,80
893,70,60,80
894,70,40,85
895,85,70,90
896,85,70,90
897,80,75,90
898,70,60,85
899,60,45,70
900,60,70,80
901,70,60,80
902,85,60,90
903,90,95,85
904,85,70,90
905,85,90,80
906,75,60,85
907,85,60,92
908,85,70,90
909,85,70,90
910,75,60,90
911,85,90,95
912,70,80,85
913,85,70,90
914,85,70,90
915,85,80,90
916,85,90,95
917,85,90,95
918,75,60,65
919,70,40,85
920,65,50,80
921,75,80,90
922,80,70,60
923,85,70,90
924,75,85,80
925,85,70,90
926,70,60,80
927,85,70,90
928,80,70,90
929,60,40,80
930,90,85,95
931,85,60,92
932,75,40,85
933,70,75,80
934,75,80,85
935,65,20,75
936,90,85,95
937,85,70,80
938,85,70,90
939,85,70,90
940,60,40,20
941,85,70,90
942,85,90,95
943,85,70,90
944,70,60,75
945,70,80,90
946,85,70,90
947,85,70,90
948,90,80,95
949,85,70,60
950,80,90,85
951,85,75,90
952,85,70,90
953,85,50,90
954,70,60,85
955,80,75,85
956,65,40,70
957,85,70,90
958,90,85,95
959,85,70,90
960,85,80,90
961,80,60,90
962,85,90,80
963,75,80,60
964,85,60,90
965,85,50,90
966,70,60,80
967,75,60,80
968,85,70,90
969,75,60,80
970,78,65,82
971,70,50,80
972,85,70,90
973,75,60,85
974,85,75,90
975,90,85,95
976,90,85,95
977,75,50,85
978,65,50,75
979,85,70,90
980,85,70,90
981,75,85,60
982,40,20,60
983,65,50,75
984,70,60,80
985,60,70,80
986,75,85,90
987,75,80,60
988,70,50,85
989,85,70,90
990,70,50,80
991,80,75,85
992,85,70,90
993,85,75,90
994,85,90,80
995,70,40,85
996,90,60,85
997,85,90,88
998,85,75,90
999,70,80,90
1000,75,60,80
1001,73,50,60
1002,70,50,85
1003,72,85,90
1004,85,70,80
1005,85,80,90
1006,75,60,85
1007,85,70,90
1008,85,60,90
1009,70,50,80
1010,85,95,90
1011,85,60,90
1012,70,50,85
1013,80,70,90
1014,85,60,90
1015,85,60,90
1016,70,65,80
1017,70,60,80
1018,80,70,85
1019,70,60,80
1020,85,60,90
1021,70,60,80
1022,50,70,80
1023,85,80,90
1024,85,75,90
1025,70,50,80
1026,85,75,90
1027,85,75,90
1028,85,70,80
1029,85,90,95
1030,90,85,88
1031,70,40,90
1032,75,60,85
1033,85,50,75
1034,85,70,90
1035,80,70,90
1036,75,60,90
1037,70,60,80
1038,85,90,80
1039,70,50,80
1040,85,45,90
1041,60,75,85
1042,85,50,90
1043,85,70,90
1044,85,70,90
1045,50,20,70
1046,60,40,75
1047,75,60,90
1048,85,60,90
1049,75,50,80
1050,85,70,90
1051,85,60,90
1052,85,60,90
1053,85,90,95
1054,85,70,90
1055,85,70,90
1056,85,70,90
1057,85,75,90
1058,85,70,90
1059,75,50,85
1060,85,90,95
1061,60,75,80
1062,85,75,90
1063,80,70,85
1064,75,80,90
1065,85,80,90
1066,80,70,90
1067,70,80,90
1068,70,60,80
1069,70,60,80
1070,70,50,80
1071,80,60,70
1072,85,70,90
1073,70,80,60
1074,85,20,60
1075,75,60,50
1076,60,40,80
1077,85,75,90
1078,85,75,90
1079,85,90,80
1080,70,50,80
1081,70,60,80
1082,60,70,85
1083,70,50,60
1084,70,50,80
1085,85,70,90
1086,90,85,95
1087,75,50,90
1088,70,50,80
1089,80,70,85
1090,70,60,80
1091,70,60,80
1092,70,40,80
1093,85,70,90
1094,75,60,80
1095,85,70,90
1096,70,60,85
1097,90,85,95
1098,70,60,80
1099,85,75,90
1100,85,70,90
1101,85,80,75
1102,70,60,80
1103,70,60,80
1104,85,40,95
1105,85,75,90
1106,85,70,90
1107,70,60,80
1108,85,70,90
1109,90,85,95
1110,70,50,85
1111,70,60,80
1112,85,75,90
1113,87,78,92
1114,85,90,80
1115,75,80,65
1116,85,70,90
1117,70,60,80
1118,85,70,90
1119,85,40,70
1120,85,90,80
1121,60,40,70
1122,75,80,85
1123,80,70,90
1124,85,40,90
1125,85,70,90
1126,85,70,90
1127,85,70,95
1128,70,50,80
1129,70,80,60
1130,85,70,90
1131,70,40,60
1132,85,70,90
1133,85,70,90
1134,70,50,85
1135,85,70,90
1136,90,70,85
1137,85,80,90
1138,85,70,60
1139,70,50,60
1140,90,80,95
1141,85,70,90
1142,90,95,85
1143,85,60,90
1144,85,75,90
1145,75,60,80
1146,85,90,95
1147,90,80,95
1148,70,50,60
1149,70,65,80
1150,75,80,60
1151,70,60,80
1152,85,80,90
1153,85,70,90
1154,85,70,90
1155,65,45,80
1156,70,60,80
1157,85,90,80
1158,85,70,90
1159,70,50,85
1160,75,85,70
1161,90,30,95
1162,85,90,80
1163,70,50,60
1164,70,60,80
1165,70,50,85
1166,40,20,60
1167,70,40,90
1168,85,60,90
1169,95,80,90
1170,70,80,60
1171,85,70,90
1172,85,80,90
1173,70,50,80
1174,85,70,90
1175,85,70,90
1176,85,70,90
1177,75,45,90
1178,85,70,60
1179,85,90,95
1180,85,90,50
1181,85,70,90
1182,75,60,80
1183,70,40,85
1184,65,50,75
1185,85,70,90
1186,85,70,90
1187,85,70,90
1188,65,70,80
1189,70,50,80
1190,80,90,70
1191,85,70,95
1192,60,30,70
1193,80,70,90
1194,85,70,95
1195,85,70,90
1196,45,30,50
1197,75,80,70
1198,80,70,85
1199,85,50,90
1200,90,85,95
1201,85,70,90
1202,70,50,80
1203,70,50,80
1204,75,60,80
1205,90,85,95
1206,70,60,50
1207,85,70,80
1208,85,75,90
1209,85,60,95
1210,85,60,90
1211,70,60,80
1212,85,70,90
1213,90,70,85
1214,85,50,95
1215,85,60,95
1216,85,70,90
1217,75,50,80
1218,85,70,90
1219,75,20,60
1220,85,70,90
1221,78,65,82
1222,70,80,60
1223,75,60,85
1224,80,70,90
1225,85,80,90
1226,70,60,80
1227,70,40,60
1228,85,70,90
1229,80,75,90
1230,70,60,80
1231,90,70,100
1232,85,40,90
1233,80,70,85
1234,85,70,90
1235,70,50,80
1236,75,60,80
1237,85,60,90
1238,85,40,95
1239,85,70,95
1240,70,20,85
1241,50,65,75
1242,75,50,85
1243,70,60,80
1244,75,85,90
1245,75,80,65
1246,85,70,95
1247,70,80,90
1248,75,60,85
1249,65,60,80
1250,65,50,75
1251,75,60,85
1252,75,50,60
1253,85,70,90
1254,90,85,95
1255,75,50,80
1256,70,40,80
1257,60,75,85
1258,75,60,85
1259,75,90,85
1260,85,90,80
1261,90,85,95
1262,70,45,60
1263,90,80,95
1264,75,80,90
1265,75,50,60
1266,85,75,90
1267,75,60,85
1268,75,80,70
1269,90,80,95
1270,75,60,90
1271,85,70,90
1272,85,70,90
1273,70,50,85
1274,85,60,90
1275,75,60,85
1276,75,50,70
1277,85,70,90
1278,85,70,90
1279,85,90,95
1280,85,65,90
1281,85,80,90
1282,85,90,80
1283,85,70,90
1284,65,40,50
1285,75,80,90
1286,85,80,90
1287,90,70,80
1288,70,60,80
1289,85,75,90
1290,85,75,90
1291,75,80,90
1292,70,80,60
1293,75,60,85
1294,80,70,85
1295,85,75,90
1296,70,60,80
1297,75,80,70
1298,75,80,90
1299,85,70,90
1300,70,80,60
1301,85,70,80
1302,85,70,90
1303,70,60,80
1304,85,60,90
1305,75,60,85
1306,75,60,80
1307,75,60,80
1308,80,60,90
1309,85,70,90
1310,85,80,90
1311,85,70,90
1312,75,60,85
1313,75,60,80
1314,70,50,80
1315,75,60,85
1316,75,60,85
1317,80,60,90
1318,75,50,80
1319,75,60,85
1320,85,70,90
1321,85,90,80
1322,85,80,90
1323,75,85,90
1324,85,70,90
1325,85,70,90
1326,90,75,100
1327,75,80,85
1328,70,80,90
1329,80,50,90
1330,85,45,90
1331,85,70,90
1332,75,70,85
1333,85,70,90
1334,70,55,80
1335,90,85,95
1336,85,70,90
1337,85,70,90
1338,85,70,90
1339,80,70,90
1340,85,70,90
1341,85,80,90
1342,70,60,80
1343,70,40,80
1344,70,50,85
1345,85,80,70
1346,80,70,60
1347,85,75,90
1348,85,70,90
1349,85,60,90
1350,75,60,85
1351,60,20,80
1352,85,75,90
1353,75,40,85
1354,85,90,75
1355,85,70,95
1356,70,50,80
1357,80,60,90
1358,70,60,50
1359,85,90,95
1360,70,60,80
1361,70,50,80
1362,70,65,75
1363,85,90,95
1364,75,60,85
1365,80,60,90
1366,85,70,90
1367,85,70,90
1368,80,90,70
1369,75,60,85
1370,70,50,60
1371,80,60,90
1372,85,70,90
1373,85,90,95
1374,85,80,90
1375,75,60,85
1376,85,70,90
1377,85,90,95
1378,85,90,92
1379,85,60,92
1380,70,50,60
1381,80,60,90
1382,75,60,85
1383,85,40,90
1384,85,70,90
1385,65,70,60
1386,70,70,90
1387,85,70,90
1388,85,60,90
1389,75,60,80
1390,75,90,80
1391,70,60,80
1392,70,60,80
1393,70,60,80
1394,75,60,85
1395,85,60,90
1396,85,70,90
1397,85,70,90
1398,65,80,50
1399,90,50,85
1400,65,75,60
1401,85,70,90
1402,85,70,90
1403,90,80,95
1404,85,70,90
1405,70,80,90
1406,70,60,80
1407,40,30,20
1408,80,60,90
1409,95,80,100
1410,85,70,90
1411,75,60,85
1412,75,80,60
1413,80,70,85
1414,70,50,80
1415,75,40,80
1416,85,90,95
1417,80,70,90
1418,80,75,90
1419,80,70,90
1420,75,80,90
1421,85,70,90
1422,80,70,90
1423,70,80,60
1424,85,90,80
1425,85,90,90
1426,85,70,90
1427,85,90,80
1428,85,70,90
1429,85,90,90
1430,70,85,90
1431,40,60,70
1432,65,60,80
1433,85,40,90
1434,65,75,80
1435,85,75,90
1436,60,40,75
1437,70,50,80
1438,88,75,92
1439,80,70,90
1440,70,60,80
1441,75,60,85
1442,85,70,90
1443,85,70,90
1444,90,75,95
1445,85,90,80
1446,85,70,90
1447,70,50,80
1448,85,90,95
1449,75,80,60
1450,90,70,95
1451,75,60,85
1452,85,60,90
1453,80,90,95
1454,75,60,80
1455,85,70,90
1456,85,70,75
1457,70,80,90
1458,75,85,90
1459,85,80,90
1460,70,85,60
1461,75,90,60
1462,70,50,80
1463,60,40,75
1464,70,60,80
1465,75,50,90
1466,85,70,90
1467,75,60,80
1468,70,50,65
1469,75,60,80
1470,75,60,90
1471,70,75,80
1472,80,70,90
1473,65,70,80
1474,85,70,90
1475,75,50,90
1476,70,60,80
1477,75,85,70
1478,75,80,90
1479,85,70,90
1480,85,70,95
1481,85,75,90
1482,85,70,90
1483,70,40,85
1484,70,60,80
1485,75,60,85
1486,85,60,90
1487,75,40,60
1488,85,70,90
1489,75,50,85
1490,85,50,90
1491,85,70,60
1492,85,70,90
1493,85,70,90
1494,90,75,85
1495,75,60,85
1496,85,70,90
1497,70,50,90
1498,85,80,90
1499,70,50,60
1500,75,60,85
1501,70,55,80
1502,85,75,90
1503,85,80,90
1504,75,65,85
1505,60,40,80
1506,85,90,95
1507,85,70,90
1508,70,50,80
1509,75,40,50
1510,70,60,80
1511,85,90,80
1512,80,60,90
1513,85,70,90
1514,75,60,85
1515,75,40,60
1516,70,60,80
1517,85,90,95
1518,75,40,85
1519,85,80,90
1520,80,85,90
1521,75,60,80
1522,75,60,80
1523,90,65,100
1524,85,80,90
1525,85,75,90
1526,75,50,85
1527,85,65,90
1528,75,50,90
1529,85,80,90
1530,85,60,75
1531,60,40,80
1532,75,80,90
1533,85,90,95
1534,85,70,90
1535,90,85,95
1536,85,75,90
1537,75,82,90
1538,75,60,85
1539,85,70,90
1540,70,50,80
1541,75,60,85
1542,75,60,85
1543,70,60,75
1544,85,70,90
1545,85,60,90
1546,75,80,90
1547,85,70,90
1548,85,75,90
1549,85,70,90
1550,85,70,90
1551,75,60,85
1552,85,70,90
1553,75,60,80
1554,85,70,90
1555,85,70,90
1556,70,60,80
1557,85,20,95
1558,90,80,85
1559,85,75,90
1560,75,40,85
1561,50,75,30
1562,60,40,80
1563,85,70,90
1564,85,90,80
1565,70,50,80
1566,75,60,85
1567,80,70,90
1568,90,85,95
1569,85,70,90
1570,70,60,80
1571,85,90,80
1572,75,60,80
1573,75,40,85
1574,70,40,60
1575,85,70,90
1576,85,90,80
1577,75,80,60
1578,65,45,80
1579,70,80,60
1580,85,80,90
1581,85,70,90
1582,85,75,90
1583,85,90,80
1584,80,60,90
1585,70,50,80
1586,70,80,85
1587,85,70,90
1588,80,70,85
1589,85,75,90
1590,85,70,90
1591,70,55,80
1592,85,60,90
1593,60,70,50
1594,85,70,90
1595,70,60,75
1596,40,70,20
1597,85,60,80
1598,70,50,80
1599,85,70,90
1600,85,90,95
1601,85,60,90
1602,75,60,80
1603,70,85,60
1604,60,80,70
1605,85,70,90
1606,85,70,90
1607,85,70,60
1608,85,90,80
1609,70,40,80
1610,85,75,90
1611,65,45,75
1612,80,85,70
1613,75,60,80
1614,85,75,90
1615,70,60,80
1616,85,50,90
1617,60,40,70
1618,90,85,80
1619,85,70,90
1620,85,70,90
1621,60,50,70
1622,75,60,80
1623,75,50,80
1624,70,60,80
1625,75,60,80
1626,85,90,80
1627,85,90,95
1628,65,70,50
1629,75,60,85
1630,65,70,80
1631,85,70,92
1632,85,70,90
1633,40,30,60
1634,75,60,85
1635,70,50,85
1636,80,70,90
1637,85,70,90
1638,70,60,80
1639,60,40,80
1640,75,60,80
1641,70,60,80
1642,70,50,90
1643,70,80,85
1644,65,40,75
1645,85,75,90
1646,85,75,90
1647,75,85,90
1648,70,60,75
1649,75,60,80
1650,75,60,85
1651,85,70,90
1652,75,60,80
1653,80,70,60
1654,90,70,85
1655,75,85,90
1656,70,50,80
1657,70,40,80
1658,85,70,90
1659,80,60,85
