,MarianMT,Unicamp_T5,NLLB_1.3b
416,70,30,90
417,85,75,90
418,75,60,85
419,75,60,85
420,85,90,80
421,70,50,80
422,85,50,90
423,75,40,85
424,70,80,85
425,85,70,90
426,70,80,60
427,90,85,95
428,85,90,88
429,85,90,95
430,85,60,90
431,85,90,90
432,75,50,80
433,70,60,80
434,90,85,95
435,70,60,80
436,70,50,85
437,70,20,80
438,85,70,90
439,85,70,90
440,70,60,80
441,85,80,70
442,85,70,90
443,80,70,85
444,85,80,90
445,70,60,80
446,70,50,80
447,75,60,85
448,70,60,80
449,75,80,90
450,85,75,90
451,75,60,85
452,75,80,90
453,85,75,90
454,85,90,95
455,75,85,80
456,65,50,75
457,85,70,90
458,75,60,90
459,85,70,90
460,70,40,80
461,85,70,90
462,90,85,75
463,90,85,80
464,70,60,80
465,70,60,80
466,85,75,90
467,85,60,90
468,75,85,60
469,85,75,90
470,85,60,90
471,85,70,90
472,70,50,85
473,85,70,90
474,60,40,80
475,70,50,60
476,45,30,20
477,65,50,75
478,70,60,75
479,85,90,95
480,75,50,85
481,85,60,90
482,75,60,90
483,65,20,80
484,60,50,70
485,85,70,90
486,85,70,90
487,75,80,90
488,85,70,90
489,90,85,95
490,70,50,80
491,65,75,80
492,85,70,95
493,75,40,80
494,90,80,100
495,75,50,85
496,75,65,85
497,80,60,70
498,75,70,85
499,70,80,90
500,85,70,90
501,75,85,90
502,85,65,90
503,85,70,90
504,85,70,90
505,85,70,90
506,85,40,90
507,85,90,95
508,60,40,85
509,90,85,95
510,75,60,85
511,70,60,80
512,70,20,85
513,85,90,80
514,75,60,85
515,60,40,80
516,70,85,75
517,85,60,90
518,85,70,90
519,70,40,60
520,75,80,85
521,75,50,90
522,85,60,90
523,70,60,80
524,85,60,75
525,70,50,60
526,85,70,90
527,85,70,90
528,70,75,80
529,75,80,90
530,85,60,95
531,85,70,90
532,85,70,90
533,85,60,90
534,90,80,70
535,85,70,90
536,85,70,80
537,85,60,95
538,85,70,90
539,80,70,90
540,85,70,90
541,75,60,85
542,75,50,80
543,85,70,90
544,75,50,80
545,75,85,60
546,85,75,90
547,85,70,90
548,70,50,85
549,60,50,70
550,75,50,80
551,85,70,90
552,70,60,80
553,70,60,40
554,85,70,90
555,90,80,95
556,75,60,80
557,78,85,91
558,85,60,90
559,85,70,90
560,75,50,80
561,60,70,50
562,75,60,80
563,75,65,80
564,70,60,80
565,85,80,75
566,90,95,85
567,60,75,80
568,85,70,90
569,85,80,90
570,70,40,80
571,60,50,75
572,75,80,90
573,75,60,85
574,95,90,100
575,70,80,90
576,75,50,90
577,70,20,85
578,60,50,30
579,85,70,90
580,85,70,80
581,70,60,50
582,85,80,90
583,70,10,40
584,85,90,95
585,70,60,50
586,85,70,90
587,85,70,90
588,70,60,75
589,70,60,80
590,70,60,80
591,80,70,90
592,75,60,80
593,85,82,90
594,85,90,80
595,70,60,80
596,75,80,85
597,80,85,75
598,85,70,95
599,75,50,85
600,75,60,85
601,90,85,80
602,85,70,90
603,85,70,75
604,75,80,85
605,90,80,95
606,90,75,85
607,85,90,90
608,85,70,90
609,75,60,85
610,85,70,90
611,75,65,85
612,75,60,85
613,85,75,80
614,85,70,90
615,75,50,80
616,70,60,85
617,85,70,90
618,90,85,95
619,75,60,80
620,85,80,90
621,75,60,85
622,85,60,90
623,85,70,95
624,85,70,90
625,85,70,90
626,85,70,90
627,85,70,90
628,90,85,95
629,85,75,90
630,75,60,85
631,65,70,80
632,85,90,75
633,70,60,80
634,75,60,85
635,60,40,80
636,85,75,90
637,85,70,90
638,80,60,85
639,75,70,80
640,75,80,90
641,70,30,80
642,85,75,90
643,75,60,85
644,85,70,90
645,85,70,90
646,90,80,95
647,70,80,90
648,80,70,90
649,75,40,85
650,75,50,90
651,85,90,80
652,60,40,70
653,60,40,80
654,85,70,90
655,70,60,80
656,85,90,80
657,75,65,85
658,85,90,80
659,75,80,65
660,75,60,40
661,88,75,92
662,85,75,90
663,70,60,80
664,85,70,90
665,70,20,75
666,85,90,95
667,85,70,90
668,90,85,95
669,75,50,85
670,75,80,85
671,65,40,75
672,65,60,75
673,85,70,90
674,80,60,90
675,70,40,80
676,85,70,95
677,70,50,80
678,85,75,90
679,85,70,90
680,85,70,80
681,80,70,90
682,85,70,90
683,85,70,90
684,85,75,80
685,85,80,90
686,80,70,60
687,85,10,90
688,85,60,70
689,85,75,90
690,75,60,90
691,85,80,90
692,85,70,90
693,70,40,50
694,80,75,85
695,85,70,90
696,75,60,85
697,70,50,80
698,80,20,90
699,85,90,75
700,85,70,80
701,85,70,90
702,85,60,90
703,90,85,92
704,75,50,85
705,85,70,90
706,70,55,80
707,85,75,90
708,70,60,80
709,85,75,90
710,85,70,90
711,65,75,80
712,85,60,70
713,85,90,80
714,85,70,90
715,70,60,75
716,70,80,85
717,70,85,90
718,85,70,90
719,70,60,85
720,85,70,90
721,75,60,85
722,85,90,80
723,75,50,85
724,78,45,85
725,75,50,85
726,70,20,85
727,85,65,90
728,85,70,90
729,85,70,90
730,70,50,80
731,70,60,80
732,70,50,80
733,85,90,75
734,75,85,90
735,70,50,80
736,85,70,90
737,85,80,90
738,70,40,80
739,70,50,80
740,60,45,80
741,86,78,92
742,85,75,90
743,85,70,90
744,85,70,90
745,65,40,75
746,60,40,70
747,85,70,90
748,85,70,90
749,85,70,75
750,65,75,70
751,80,70,60
752,75,60,90
753,75,60,85
754,70,50,80
755,85,70,90
756,75,60,85
757,85,80,90
758,85,75,60
759,85,70,90
760,85,70,90
761,60,40,75
762,85,70,80
763,85,70,90
764,85,75,90
765,70,40,80
766,70,45,80
767,85,90,95
768,85,70,90
769,90,85,80
770,85,90,80
771,85,90,80
772,85,80,90
773,70,60,50
774,75,60,85
775,70,40,85
776,70,80,60
777,70,60,80
778,85,80,90
779,85,70,90
780,60,50,70
781,85,75,90
782,75,40,85
783,85,70,90
784,85,70,90
785,75,45,65
786,85,75,60
787,85,60,90
788,85,70,90
789,75,60,85
790,80,70,90
791,70,80,90
792,85,70,90
793,90,70,85
794,60,40,80
795,70,85,60
796,90,85,75
797,65,72,40
798,75,80,70
799,75,80,65
800,50,30,70
801,80,85,75
802,80,70,60
803,70,60,80
804,70,60,80
805,70,60,80
806,85,80,90
807,75,40,90
808,70,80,60
809,60,40,70
810,75,80,85
811,70,60,80
812,75,60,90
813,85,50,90
814,90,85,80
815,60,45,70
816,85,70,90
817,80,70,90
818,75,90,60
819,80,60,90
820,85,70,90
821,65,80,70
822,60,30,40
823,70,50,80
824,70,65,80
825,75,50,60
826,70,80,85
827,75,60,40
828,75,50,85
829,85,90,75
830,70,60,80
831,90,60,85
832,80,70,90
833,75,80,85
834,90,85,95
835,85,70,90
836,70,50,80
837,85,75,90
838,75,60,80
839,75,60,90
840,90,75,95
841,75,50,80
842,85,80,90
843,75,60,85
844,70,55,90
845,70,85,90
846,60,40,75
847,75,80,70
848,90,85,95
849,80,70,50
850,70,60,80
851,85,90,85
852,90,80,85
853,70,40,80
854,75,40,90
855,70,30,80
856,85,70,90
857,75,50,90
858,85,90,95
859,90,85,90
860,85,70,90
861,70,50,80
862,75,50,80
863,85,90,95
864,85,70,90
865,80,60,90
866,70,50,80
867,80,60,90
868,73,87,64
869,75,60,85
870,75,80,85
871,85,70,90
872,85,70,90
873,70,60,90
874,85,75,90
875,85,70,90
876,75,80,90
877,85,70,90
878,85,75,90
879,85,70,90
880,85,40,90
881,85,70,90
882,60,40,75
883,75,20,90
884,75,40,65
885,70,60,85
886,85,60,90
887,80,70,85
888,65,30,50
889,85,70,90
890,85,70,75
891,50,60,40
892,85,90,80
893,75,50,90
894,85,90,95
895,70,60,75
896,85,70,90
897,75,40,85
898,85,60,90
899,70,80,90
900,85,70,90
901,85,75,90
902,85,90,95
903,85,92,78
904,85,70,90
905,75,50,90
906,85,75,90
907,80,70,90
908,75,85,90
909,85,70,90
910,85,70,90
911,85,70,80
912,70,60,50
913,75,60,85
914,85,70,90
915,70,60,85
916,85,60,90
917,70,50,80
918,85,70,90
919,70,75,80
920,75,85,90
921,70,60,80
922,65,45,80
923,85,75,90
924,75,20,90
925,70,60,80
926,85,70,90
927,75,50,80
928,85,90,70
929,75,60,85
930,70,75,80
931,85,90,70
932,75,60,85
933,75,60,50
934,70,55,85
935,85,30,90
936,85,60,75
937,85,90,75
938,75,85,80
939,85,90,80
940,85,70,90
941,75,60,85
942,85,70,90
943,70,80,90
944,90,70,85
945,85,75,90
946,85,60,90
947,85,70,90
948,85,90,75
949,85,70,90
950,85,70,90
951,85,70,90
952,85,70,90
953,90,85,95
954,85,75,90
955,85,70,90
956,85,70,90
957,70,60,80
958,85,95,90
959,80,60,85
960,65,50,70
961,85,70,90
962,85,70,90
963,80,90,70
964,60,45,55
965,90,95,85
966,75,60,80
967,85,70,90
968,70,60,80
969,85,70,90
970,75,40,85
971,85,60,90
972,70,80,90
973,85,70,80
974,70,50,80
975,85,70,95
976,70,40,80
977,75,60,50
978,85,70,90
979,85,90,95
980,70,60,80
981,85,70,80
982,70,50,60
983,75,60,80
984,85,90,80
985,75,80,90
986,65,70,80
987,75,50,80
988,70,85,90
989,85,75,90
990,85,70,90
991,85,70,90
992,85,75,90
993,75,60,85
994,70,80,50
995,85,70,90
996,70,75,80
997,70,50,85
998,75,60,80
999,75,60,85
1000,75,60,80
1001,85,90,80
1002,75,80,85
1003,70,85,60
1004,90,80,95
1005,65,40,80
1006,75,60,85
1007,65,50,75
1008,80,90,85
1009,65,40,75
1010,75,80,90
1011,85,70,90
1012,70,60,85
1013,85,90,95
1014,75,50,60
1015,75,50,80
1016,85,60,90
1017,70,40,85
1018,80,85,90
1019,85,70,90
1020,70,60,80
1021,75,60,80
1022,85,75,90
1023,80,90,85
1024,85,70,90
1025,75,60,80
1026,85,60,90
1027,85,90,80
1028,90,85,80
1029,70,60,80
1030,70,30,80
1031,65,40,75
1032,70,80,90
1033,65,50,80
1034,85,75,90
1035,70,50,85
1036,85,75,80
1037,75,60,85
1038,70,80,90
1039,80,90,70
1040,75,60,80
1041,75,50,90
1042,85,70,80
1043,80,70,90
1044,85,60,90
1045,85,70,90
1046,80,70,90
1047,90,80,85
1048,65,50,75
1049,50,25,75
1050,85,80,70
1051,85,75,90
1052,85,75,90
1053,85,70,80
1054,85,78,90
1055,75,60,85
1056,75,50,60
1057,60,70,80
1058,90,80,100
1059,70,60,80
1060,70,40,90
1061,70,60,30
1062,75,80,90
1063,75,80,90
1064,85,70,90
1065,85,80,90
1066,75,50,30
1067,85,75,90
1068,75,85,90
1069,80,75,85
1070,85,75,90
1071,85,70,95
1072,75,80,90
1073,80,70,90
1074,70,60,80
1075,85,70,90
1076,90,80,95
1077,70,60,80
1078,85,70,90
1079,85,70,90
1080,70,50,80
1081,85,70,90
1082,90,75,95
1083,75,60,85
1084,70,40,60
1085,75,80,85
1086,90,85,80
1087,60,50,75
1088,90,80,75
1089,85,75,70
1090,85,75,90
1091,85,70,90
1092,75,60,85
1093,65,40,80
1094,75,80,85
1095,85,75,90
1096,80,50,90
1097,85,80,90
1098,75,60,80
1099,60,70,80
1100,75,40,90
1101,70,40,80
1102,85,90,80
1103,80,60,90
1104,85,70,80
1105,85,70,90
1106,85,90,95
1107,80,90,70
1108,85,75,60
1109,85,90,80
1110,70,40,60
1111,85,75,90
1112,85,90,80
1113,85,70,90
1114,70,50,60
1115,85,70,90
1116,70,60,75
1117,85,70,90
1118,85,70,90
1119,60,50,40
1120,70,80,90
1121,70,60,80
1122,85,70,90
1123,85,60,90
1124,75,60,85
1125,85,60,90
1126,70,50,80
1127,80,75,90
1128,85,60,90
1129,75,80,90
1130,70,20,85
1131,85,70,90
1132,65,40,75
1133,70,60,80
1134,70,80,85
1135,80,70,90
1136,85,60,75
1137,80,90,95
1138,70,20,85
1139,85,70,90
1140,70,60,50
1141,70,60,80
1142,85,70,90
1143,75,60,85
1144,80,90,85
1145,80,75,70
1146,85,70,90
1147,60,30,80
1148,80,65,90
1149,75,60,85
1150,85,80,90
1151,65,50,75
1152,65,40,80
1153,75,80,90
1154,85,90,75
1155,90,70,100
1156,75,50,80
1157,90,50,100
1158,85,80,90
1159,85,75,90
1160,70,45,80
1161,65,50,80
1162,70,50,85
1163,70,50,80
1164,80,70,90
1165,85,70,90
1166,85,90,95
1167,75,60,85
1168,75,60,80
1169,85,70,90
1170,85,90,95
1171,65,45,80
1172,85,75,90
1173,85,75,90
1174,85,90,80
1175,70,40,80
1176,75,60,85
1177,40,60,70
1178,75,80,60
1179,85,70,75
1180,60,70,50
1181,85,75,90
1182,70,60,80
1183,85,70,90
1184,85,70,90
1185,75,60,85
1186,85,60,90
1187,70,20,85
1188,70,40,85
1189,90,75,85
1190,85,70,80
1191,75,80,90
1192,85,75,90
1193,85,70,90
1194,85,70,90
1195,85,50,90
1196,70,30,80
1197,85,90,80
1198,75,60,85
1199,60,50,70
1200,80,70,90
1201,85,90,92
1202,85,60,90
1203,70,60,75
1204,85,75,90
1205,85,70,80
1206,75,60,85
1207,85,90,80
1208,80,60,70
1209,75,80,90
1210,90,85,95
1211,85,75,90
1212,70,50,80
1213,75,60,85
1214,75,80,85
1215,75,60,85
1216,85,70,90
1217,85,70,90
1218,90,85,95
1219,80,70,90
1220,85,75,90
1221,85,70,90
1222,70,50,80
1223,85,70,90
1224,75,60,80
1225,85,75,90
1226,85,90,80
1227,65,70,80
1228,70,45,90
1229,80,60,90
1230,85,80,90
1231,70,40,85
1232,85,30,90
1233,75,80,90
1234,70,50,80
1235,80,70,90
1236,75,60,90
1237,85,70,60
1238,60,40,75
1239,70,40,80
1240,70,30,80
1241,65,80,90
1242,85,90,80
1243,85,70,90
1244,75,50,85
1245,75,80,90
1246,70,60,80
1247,60,75,80
1248,80,50,90
1249,70,50,80
1250,75,65,85
1251,60,20,80
1252,65,40,80
1253,80,70,60
1254,90,70,95
1255,85,40,90
1256,60,40,70
1257,85,70,90
1258,75,40,60
1259,75,80,90
1260,75,80,60
1261,85,70,60
1262,70,40,80
1263,75,60,80
1264,75,50,85
1265,75,50,60
1266,85,70,90
1267,85,80,90
1268,85,20,90
1269,75,50,80
1270,75,80,90
1271,85,70,90
1272,65,40,75
1273,80,70,90
1274,70,60,80
1275,85,80,90
1276,60,40,75
1277,90,80,95
1278,85,90,95
1279,85,90,95
1280,60,50,70
1281,75,50,90
1282,85,70,90
1283,70,60,80
1284,85,70,90
1285,70,40,50
1286,85,70,90
1287,85,60,95
1288,75,60,80
1289,85,75,90
1290,70,50,80
1291,75,60,85
1292,85,75,90
1293,85,90,80
1294,90,80,95
1295,70,60,80
1296,85,70,90
1297,85,70,90
1298,75,70,80
1299,75,40,60
1300,75,40,85
1301,85,70,80
1302,75,60,90
1303,75,80,85
1304,70,50,80
1305,90,80,95
1306,85,75,90
1307,75,60,85
1308,60,20,80
1309,70,50,80
1310,70,80,85
1311,75,60,85
1312,70,50,80
1313,90,80,85
1314,60,70,80
1315,80,85,90
1316,65,30,75
1317,85,70,90
1318,60,75,80
1319,75,50,90
1320,75,80,85
1321,75,60,90
1322,85,40,75
1323,85,70,90
1324,60,30,70
1325,85,75,90
1326,85,70,90
1327,85,70,90
1328,85,70,60
1329,85,70,90
1330,90,60,85
1331,70,40,85
1332,90,85,95
1333,85,55,90
1334,60,70,50
1335,75,80,85
1336,85,70,90
1337,75,60,80
1338,85,70,90
1339,70,60,80
1340,75,50,90
1341,60,70,50
1342,60,40,70
1343,90,85,95
1344,70,85,75
1345,85,75,95
1346,90,85,70
1347,70,60,50
1348,85,70,90
1349,40,30,60
1350,85,90,95
1351,85,70,80
1352,80,90,75
1353,80,75,85
1354,80,70,90
1355,90,95,100
1356,80,60,90
1357,85,70,90
1358,85,70,75
1359,90,70,100
1360,85,70,90
1361,75,80,85
1362,75,60,85
1363,60,50,80
1364,75,80,90
1365,85,60,75
1366,92,85,90
1367,60,40,75
1368,85,70,95
1369,85,70,90
1370,70,60,80
1371,75,60,85
1372,70,60,80
1373,60,20,70
1374,65,50,75
1375,80,70,90
1376,70,50,85
1377,75,60,65
1378,65,40,75
1379,85,60,90
1380,70,60,80
1381,90,95,85
1382,80,60,90
1383,85,60,75
1384,85,90,95
1385,75,60,85
1386,75,80,85
1387,85,70,80
1388,70,80,65
1389,90,20,100
1390,85,70,90
1391,65,40,55
1392,85,70,90
1393,85,90,92
1394,60,50,70
1395,85,70,90
1396,75,60,85
1397,70,30,80
1398,80,60,90
1399,90,85,95
1400,75,60,85
1401,70,50,80
1402,90,85,90
1403,70,60,80
1404,75,60,85
1405,80,65,85
1406,60,70,80
1407,85,60,90
1408,85,70,90
1409,85,70,90
1410,75,60,80
1411,85,80,90
1412,75,60,85
1413,85,75,90
1414,75,40,90
1415,60,40,75
1416,75,60,85
1417,75,60,80
1418,85,75,90
1419,70,60,80
1420,85,75,90
1421,85,50,90
1422,85,75,90
1423,85,70,90
1424,70,60,80
1425,70,60,80
1426,85,75,90
1427,70,30,50
1428,85,50,90
1429,85,70,90
1430,85,70,90
1431,85,70,90
1432,75,50,90
1433,75,60,85
1434,50,70,80
1435,85,90,80
1436,75,50,90
1437,85,70,90
1438,90,80,95
1439,85,60,90
1440,85,75,90
1441,85,80,90
1442,85,70,90
1443,85,60,90
1444,75,60,85
1445,60,45,80
1446,75,60,80
1447,75,80,90
1448,75,50,90
1449,70,50,80
1450,75,50,80
1451,70,60,80
1452,70,50,60
1453,85,75,90
1454,90,80,100
1455,85,70,95
1456,85,70,90
1457,70,50,80
1458,85,90,95
1459,75,60,80
1460,70,40,80
1461,85,70,90
1462,85,70,90
1463,65,50,75
1464,80,40,60
1465,75,50,80
1466,85,70,90
1467,70,85,80
1468,90,75,95
1469,70,40,60
1470,75,85,90
1471,85,80,90
1472,90,85,95
1473,80,85,90
1474,60,30,75
1475,85,90,95
1476,80,70,60
1477,85,70,90
1478,85,70,80
1479,85,70,90
1480,85,60,90
1481,70,20,90
1482,85,70,90
1483,70,40,85
1484,85,70,90
1485,70,60,80
1486,75,45,85
1487,75,60,85
1488,75,80,90
1489,85,90,95
1490,85,70,90
1491,85,90,80
1492,95,90,95
1493,80,40,90
1494,60,40,80
1495,70,60,80
1496,70,50,80
1497,85,75,90
1498,75,60,85
1499,75,60,85
1500,70,50,80
1501,75,80,85
1502,75,50,40
1503,75,60,80
1504,85,60,90
1505,85,90,85
1506,75,80,85
1507,70,60,80
1508,85,75,90
1509,85,70,90
1510,75,70,80
1511,85,70,90
1512,85,70,90
1513,95,90,95
1514,85,60,90
1515,85,70,90
1516,70,80,60
1517,70,60,80
1518,85,75,90
1519,85,80,90
1520,85,70,90
1521,85,70,90
1522,70,20,80
1523,85,70,90
1524,70,60,80
1525,85,90,95
1526,65,70,40
1527,75,60,80
1528,85,70,60
1529,85,70,90
1530,85,70,90
1531,65,70,80
1532,90,80,95
1533,75,85,90
1534,85,90,95
1535,85,60,90
1536,85,70,90
1537,80,50,90
1538,65,50,75
1539,85,60,95
1540,65,50,40
1541,85,75,90
1542,70,85,90
1543,70,80,90
1544,85,70,90
1545,75,40,85
1546,75,80,80
1547,85,90,80
1548,85,65,90
1549,85,70,90
1550,70,80,85
1551,75,60,80
1552,75,80,85
1553,85,90,80
1554,85,75,90
1555,85,60,75
1556,85,90,95
1557,75,65,80
1558,85,75,80
1559,75,60,85
1560,70,85,80
1561,85,65,90
1562,75,80,85
1563,65,45,80
1564,70,60,80
1565,75,80,90
1566,90,95,90
1567,85,90,95
1568,85,60,90
1569,85,60,90
1570,75,80,60
1571,85,70,90
1572,60,20,70
1573,85,70,92
1574,90,80,85
1575,60,40,75
1576,85,70,90
1577,75,80,90
1578,85,80,90
1579,90,85,80
1580,70,80,90
1581,85,60,80
1582,85,90,95
1583,85,60,95
1584,70,50,80
1585,85,90,95
1586,75,60,80
1587,70,60,80
1588,70,20,60
1589,75,60,80
1590,70,30,80
1591,75,60,85
1592,75,60,85
1593,85,75,90
1594,75,70,80
1595,75,80,90
1596,85,70,90
1597,85,70,95
1598,70,60,80
1599,70,20,100
1600,85,60,90
1601,70,60,80
1602,85,90,90
1603,85,80,70
1604,70,50,90
1605,70,60,80
1606,85,70,90
1607,85,90,90
1608,75,60,80
1609,65,75,80
1610,85,70,90
1611,70,60,80
1612,85,70,90
1613,85,70,90
1614,80,70,90
1615,90,80,95
1616,85,75,80
1617,70,60,80
1618,85,90,95
1619,85,70,60
1620,60,40,70
1621,85,60,75
1622,50,60,70
1623,80,90,85
1624,85,70,90
1625,75,80,70
1626,85,70,90
1627,85,90,80
1628,85,70,90
1629,80,85,90
1630,85,70,90
1631,85,80,75
1632,85,70,90
1633,70,45,85
1634,75,85,90
1635,60,40,80
1636,70,20,85
1637,85,60,90
1638,85,90,92
1639,75,60,80
1640,70,60,85
1641,85,60,90
1642,85,70,90
1643,75,60,85
1644,90,85,95
1645,85,70,90
1646,85,70,60
1647,85,70,90
1648,85,40,90
1649,70,60,80
1650,85,60,90
1651,85,70,90
1652,65,55,40
1653,80,60,90
1654,70,50,80
1655,75,50,90
1656,80,60,90
1657,85,70,95
1658,85,70,90
1659,80,70,90
